"sale_date","sale_id","product_code","product_description","qty","total_sales","sub_department_description","sale_type","item_ring_type"
"2025-05-15 00:00:00","479671","28568700000.0","ROTISSERIE CHICKEN HOT EACH","1","7","Hot Deli","Sale","ITEM"
"2025-05-15 00:00:00","479694","3458.0","TOMATO GRAPE 16 OZ","1","2.99","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479686","2840070572.0","FRITO LAY CHESTERS CHEES 4.25 OZ","1","2.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479692","2840004379.0","LAYS WAVY LIGHTLY SALTED 7.5 OZ","1","3.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149846","6414403385.0","PAM FOR GRILLING SPRAY 5 OZ","1","4.49","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149801","4062.0","CUCUMBER EA","1","1.19","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","149885","3890004207.0","DOLE ORANGE MANDARIN BOWL 4 PK","1","3.69","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479728","2840051667.0","DORITOS SPICY SWT CHILI SR CRM 9.25 OZ","1","2.49","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149812","1410004279.0","PF RYE SOFT RYE BREAD 16 OZ","1","4.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106343","1630016901.0","FL NT LEMONADE 59 OZ","1","3.99","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","124324","4061.0","LETTUCE  EA","1","2.49","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","149840","28000600000.0","FRESH GROUND CHUCK 80/20 LB","1","8.99","Meat by #","Sale","ITEM"
"2025-05-15 00:00:00","479746","4950800610.0","PRETZEL GARLIC 7.2 OZ","1","4.99","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","106340","5100018002.0","CAMP SP DSNY PRINCESS 10.5 OZ","1","2.35","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479596","1290000700.0","DESSERT SHELLS 6 CT","1","2.49","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","479702","2100065371.0","KR MAC N CHEESE THINK N CREAMY 7.25 OZ","1","1.89","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479774","28556300000.0","BROWNIES EACH","1","4.99","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","124289","2430004143.0","LD DEVIL SQUARES 11 OZ","1","2.75","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149776","2412601027.0","BUNNY SOFT TWIST 16 OZ","1","2.29","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479745","2150000300.0","LAWRY SEASON SALT 16 OZ","1","5.79","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149827","7225003706.0","NAT OWN HNY WHEAT BRD 20 OZ","1","4.39","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174104","2840004011.0","CHEETOS CRUNCHY CHEDDAR 1 OZ","1","0.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479598","4011.0","BANANA LB","1","1.44","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479613","89661200010.0","PREM FLOWERING HB/WIRE HNGR 11 IN","1","23.99","Floral","Sale","ITEM"
"2025-05-15 00:00:00","106364","1600012399.0","GM LUCKY CHARMS 10.5 OZ","1","3","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479614","88399068120.0","G2G GRAPE 6 OZ","1","3.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174079","7003865701.0","BST CH CALIFORNIA MIX 12 OZ","1","2.15","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","149793","28141300000.0","PR SRLN TP STK EA","1","9.29","Meat","Sale","ITEM"
"2025-05-15 00:00:00","479711","4590.0","CORN BICOLOR CT","5","2","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","124212","7064002008.0","BL RIBBON C COOKIES N CREAM R FAT 48 OZ","1","4.75","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","174094","81547301900.0","BORDEN HEAVY WHIPNG CREAM 16 OZ","1","3.99","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","374524","85643403321.0","BUTTON BATTERY SILVER 6P","1","5.99","Housewares and Gifts","Sale","ITEM"
"2025-05-15 00:00:00","479744","7273031411.0","PRAIRIE FARMS COTTAGE CH 3 LB","1","9.79","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","106362","2700037831.0","HNT PETITE DICED TOM 14.5 OZ","1","1.59","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479693","7225002523.0","NAT OWN WHOLE GRAIN 20 OZ","1","4.39","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479589","3100019601.0","KID CUISINE CHICKEN NUGGETS 8.8 OZ","1","3.19","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","149836","28518400000.0","DONUT ORDER EACH","1","2.58","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","374569","28141200000.0","PR SRLN TP RST EA","1","9.85","Meat","Sale","ITEM"
"2025-05-15 00:00:00","374537","2100004947.0","TB MILD TACO SEASONING MIX 1 OZ 1 OZ","1","1.29","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","374536","4240001604.0","OAT REV STL CUT APL NC 12.3 OZ","1","4.79","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479703","2412601864.0","LBS HAMBURGER BUNS 8 PK 12 OZ","1","1.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149855","5200004319.0","GAT ZERO GLACIER CHERRY 20OZ 8P 8 PK","1","6.99","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","124259","1510000013.0","CRMT VERMICELLI 16 OZ","1","1","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124202","28517000000.0","MISC HOT FOODS EACH","1","3.99","Hot Deli","Sale","ITEM"
"2025-05-15 00:00:00","479683","4664.0","TOMATO ON THE VINE  1 LB","1","1.45","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479726","2840076722.0","FL CHESTER POTATO CRISPS 4.25 OZ","1","2.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479638","2100004693.0","TB HOT SAUCE 7.5 OZ","1","2.19","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174090","7539102457.0","SEABEST 50/60 CT CKD SHRMP 10 OZ","1","4.99","Meat","Sale","ITEM"
"2025-05-15 00:00:00","479752","2412601807.0","LBS HAWAIIAN DINNER ROLL 12 CT","1","2.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106377","5210001092.0","MC BACON PIECES BITS 4.4 OZ","1","3.09","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124331","6414404306.0","CBAD MINI RAVIOLI 15 OZ","1","1.25","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124243","2100065893.0","VLVTA SHELLS N CHEESE ORIGINAL 12 OZ","1","3.49","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106374","7143000965.0","DOLE GREENER SELECT 11 OZ","1","3.49","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","374553","1200017195.0","DIET PEPSI 16.9 OZ 6 PK","1","3.5","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","149768","4132130120.0","WESTERN DRSNG ORIGINAL 15 OZ","1","2.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106371","4693.0","PEPPER JALAPENO LB","1","1.47","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479586","1330028067.0","HJ LITE COMPLETE PANCAKE MIX 32 OZ","1","2.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174122","7003860931.0","BST CH BACON BITS REAL 3 OZ","1","3.15","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479584","2370006021.0","TY FC CHICKEN FRIES 26.05 OZ","1","7.99","Meat","Sale","ITEM"
"2025-05-15 00:00:00","479600","7273010002.0","PRAIRIE FARMS BUTTER QTR 16 OZ","1","4.99","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","374540","84023020005.0","AM CH MILK WHOLE HGAL 64 OZ","1","2.79","Wic Dairy","Sale","ITEM"
"2025-05-15 00:00:00","124206","28008900000.0"," FRYER THIGHS LB","1","4.97","Meat by #","Sale","ITEM"
"2025-05-15 00:00:00","149808","5300006833.0","BDN SLC NAT PPR JK 6 OZ","1","2.5","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","174200","4470002410.0","OM PEPR PIZ LUNABLE 4.3 OZ.","1","2","Meat","Sale","ITEM"
"2025-05-15 00:00:00","149772","7878351512.0","CARROTS GF PETITE 12 OZ","1","2.99","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","149842","2700041902.0","SNPK TAPIOCA PUDDING CUPS 4 PK 4 PK","1","1.59","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106402","5300000636.0","BDN AMER IW SINGLES 12 OZ","1","2.5","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","174170","7273022202.0","PRAIRIE FARM 2 % MILK H 64 OZ","1","3.25","Wic Dairy","Sale","ITEM"
"2025-05-15 00:00:00","479656","2781500117.0","ECKRICH OLD FASHION 7OZ","1","2.39","Meat","Sale","ITEM"
"2025-05-15 00:00:00","124215","7143000910.0","DOLE ROMAINE PREMIUM 9 OZ","1","3.99","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","124200","2412601022.0","BUNNY HAMBURGER BUNS 8 CT","1","2.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479729","65272971082.0","BC HMB HLP BEEF PAST 5.9 OZ","1","1.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479622","5300000436.0","BDN GRILL MELTS 12 OZ","1","2.5","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","124198","61124739529.0","GM KCUP GRANITE ESPRESSO 12 CT","1","11.59","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479599","3338366602.0","CARROTS BABY PEEL 1 LB","1","1.99","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479628","7020053005.0","MARZ DIP CREAM CHEESE 13.5 OZ","1","4.99","Produce","Sale","ITEM"
"2025-05-15 00:00:00","149882","4300095570.0","KOOLAID PINK LEMONADE DRINK MIX .23 OZ","1","0.49","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149870","3560081300.0","KY LEG APPLWOD SMK SLCED BACON 1 LB","1","3.99","Meat","Sale","ITEM"
"2025-05-15 00:00:00","149875","2412601815.0","LBS Artisan  1/2 Loaf 12 OZ","1","2","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124204","4062.0","CUCUMBER EA","1","1.19","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479701","28570200000.0","DILL DIP EACH","1","7.86","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","149811","4011.0","BANANA LB","1","1.48","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479757","5300006336.0","BDN SLC NAT CO/JACK 6 OZ","1","2.5","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","374538","3010010057.0","KEB CLUB ORIGINAL 13.7 OZ","1","3.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479644","28508800000.0","WHITE AMERICAN CHEESE EACH","1","5.67","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","106304","5000083612.0","FNCY FST GRILLED TUNA 3 OZ","1","1.25","Nonfood","Sale","ITEM"
"2025-05-15 00:00:00","106325","2412601712.0","LEWIS 1/2 LOAF HONEY WHEAT 12 OZ","1","2","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479592","3100067090.0","BANQ CHICKEN NUGGETS 22.5 OZ","1","6.99","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","479786","4132130120.0","WESTERN DRSNG ORIGINAL 15 OZ","1","2.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149797","2412600893.0","HEALTHY LIFE WHEAT 16 OZ","1","3.49","Wic Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149884","4400006012.0","NAB OREO GLDN COOKIE 13.29 OZ","1","3","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174184","6414404302.0","CBAD BEEFARONI 15 OZ","1","1.25","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479617","28518900000.0","HOMEMADE CHICKEN N NOODL LB","1","9.47","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","479660","28500700000.0","COLE SLAW EACH","1","3.47","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","106322","89470001013.0","CHOB 0% PLAIN YOG 32 OZ","1","6.89","Wic Dairy","Sale","ITEM"
"2025-05-15 00:00:00","106341","89661200002.0","VEGETABLE BEDDING 4 CELL EA","1","2.39","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479776","88399066184.0","G2G KIWI STRAWBERRY 6 OZ","1","3.99","Taxable Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124302","88399065120.0","G2G FRUIT PUNCH 6 OZ","1","3.99","Taxable Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479758","88810901010.0","HOSTESS TWINKIES 2 CT 2.7 OZ","1","1.79","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","374541","88810911064.0","HOST DONETTES CRUNCH MINI DONUTS 9.5 OZ","1","2.59","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479668","85137600719.0","CARDINAL BATH TISSUE 12 RL","1","4.39","Nonfood","Sale","ITEM"
"2025-05-15 00:00:00","479696","84037090001.0","KR SHRD THK MEX BLND 8 OZ","1","4.95","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","106372","84023020001.0","AM CH MILK WHOLE GAL 128 OZ","1","3.69","Wic Dairy","Sale","ITEM"
"2025-05-15 00:00:00","124208","84023020002.0","AM CH MILK 2% GALN 128 OZ","1","3.69","Wic Dairy","Sale","ITEM"
"2025-05-15 00:00:00","479637","28563200000.0","8 CT ICED SUGAR COOKIES 8 CT","1","4.99","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","174086","28558100000.0","SHEET CAKE FLORAL EACH","1","25.99","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","479730","28544200000.0","SMOKED GOUDA CHEESE EACH","1","6.03","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","149809","28571300000.0","PIONEER CHICKEN EACH","1","7.49","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","106290","28564800000.0","YEAST DONUTS 6 CT","1","6.99","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","106345","28552200000.0","PARFAIT EACH","1","3.99","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","124273","28551100000.0","SWT HAW DINNER ROLL EACH","1","4.99","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","174217","28551700000.0","STRWBRY AND CRM CHS STRUDEL EACH","1","4.99","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","124283","28539000000.0","COCONUT PECAN COOKIES 10 CT","1","4.99","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","374526","28541300000.0","TENDERS 1 LB","1","15.42","Hot Deli","Sale","ITEM"
"2025-05-15 00:00:00","479680","28536100000.0","MISC HOT CHICKEN EACH","1","10","Hot Deli","Sale","ITEM"
"2025-05-15 00:00:00","479775","28517000000.0","MISC HOT FOODS EACH","1","7.99","Hot Deli","Sale","ITEM"
"2025-05-15 00:00:00","479724","28510600000.0","KR OVER RST CHICKEN EACH","1","5.35","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","479785","28511800000.0","KR BLK ANGUS RST BEEF EACH","1","8","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","479764","28502400000.0","HAM SALAD EACH","1","8.59","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","374522","28334300000.0","CANTALOUPE CHUNKS LB","1","3.32","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","149782","28323000000.0","CORN BI COLOR 4 PK","1","3.99","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479731","28309500000.0","BEANS GREEN LB","1","2.66","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479691","28301700000.0","STRWBRY/PINEPLE/BLUBRY MIX LB","1","6.86","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","106396","28140000000.0","PREMIUM RESERVE RIBEYE STEAK LB","1","19.69","Meat by #","Sale","ITEM"
"2025-05-15 00:00:00","374580","28107100000.0","PINE MTN HAM SLICES LB","1","7.34","Meat by #","Sale","ITEM"
"2025-05-15 00:00:00","374545","28107100000.0","PINE MTN HAM SLICES LB","1","7.55","Meat by #","Sale","ITEM"
"2025-05-15 00:00:00","106354","28056400000.0","SPRNG MTN TENDER LB","1","8.63","Meat by #","Sale","ITEM"
"2025-05-15 00:00:00","149778","4091.0","POTATO SWEET LB","1","1.72","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","374556","1200080997.0","DIET MOUNTAIN DEW 12 PK","1","8.49","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","174215","1200014094.0","MT DEW SODA 1.25 LTR","1","1.25","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","149874","1200001880.0","PEPSI ZERO SUGAR 20 OZ","1","2.29","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","374539","1070080722.0","HRSH PAY DAY BRS 1.85 OZ","1","1.65","Taxable Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174098","1111042207.0","WESTOVER 1% CHOCOLATE MILK GAL 128 OZ","1","4.99","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","124308","1128400303.0","JJ BERRY FRT SNK PIE 4 OZ","1","1","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","174078","4252.0","BLUEBERRIES PINT","1","2.99","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479608","930000650.0","MT OLV KOSHER DILL SPEARS 24 OZ","1","4.49","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479633","4663.0","ONIONS MED WHITE PEELED LB","1","1.37","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479689","4799.0","TOMATOES HOT HOUSE LARGE LB","1","1.91","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","124284","4166.0","ONIONS SWEET LB","1","1.62","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","106348","4093.0","ONION YELLOW JUMBO LB","1","1.07","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","374546",NULL,"Cold Deli","1","8.11","Cold Deli","Sale","SUBD"
"2025-05-15 00:00:00","149778","4733.0","POTATO RED 5 LB","1","4.99","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","374543","4750.0","SQUASH ACORN LB","1","2.11","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","374558","4388.0","MANDARINS 3  LB","1","5.99","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","374568",NULL,"Cold Deli","1","2.99","Cold Deli","Sale","SUBD"
"2025-05-15 00:00:00","374576","467.0","ACE HARDWARE","3","0.69","Hillman Fasteners","Sale","ITEM"
"2025-05-15 00:00:00","106290","599.0","SINGLE DONUT","4","5.16","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","174082","4016.0","APPLE WA RED DELICIOUS LB","1","1.06","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479737","4011.0","BANANA LB","1","0.51","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479715","4061.0","LETTUCE  EA","1","2.49","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","106311","4062.0","CUCUMBER EA","2","2.38","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","149856","4061.0","LETTUCE  EA","1","2.49","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","174173","4088.0","PEPPER  RED EA","4","6.76","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","149850","2100001863.0","KR NAT SLC SHRP CHDR 8 OZ","1","3.49","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","479594","2100002322.0","VLVTA SHELLS N CHEESE CUP 2.39 OZ","1","1.79","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","374541","2412600899.0","BUNNY 4 PLAIN HAMBURGER 12 PK 12 PK","1","3.49","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174178","2310001075.0","PDGR CHOP CHICKN 13.2 OZ","1","2.29","Nonfood","Sale","ITEM"
"2025-05-15 00:00:00","479670","28030400000.0","FP GROUND BEEF LEAN LB","1","19.56","Meat by #","Sale","ITEM"
"2025-05-15 00:00:00","374534","28029200000.0","GROUND ROUND LB","1","16.89","Meat by #","Sale","ITEM"
"2025-05-15 00:00:00","479722","28001500000.0","ANGUS BONELESS CHUCK ROAST","1","17.98","Meat","Sale","ITEM"
"2025-05-15 00:00:00","374571","21399900000.0","GOT Markdown - Cold Deli","1","2.58","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","106287","9147504189.0","MILO SWEET TEA GAL","1","3.49","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","106342","9504500007.0","LOLLIPOP DSP REFIL 1.1OZ 1.1 OZ","1","0.5","Taxable Grocery","Sale","ITEM"
"2025-05-15 00:00:00","374579","9109394468.0","GD N TSTY DOG TRT VPCK 3 OZ","1","3.59","Nonfood","Sale","ITEM"
"2025-05-15 00:00:00","106303","8304600402.0","ICE MOUNTAIN 16.9 OZ 24 PK PET 405.6 OZ","1","4.19","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124214","7778202397.0","JVILLE BEER BRAT JVILLERTE","1","4.99","Meat","Sale","ITEM"
"2025-05-15 00:00:00","149765","7790019488.0","JD MT LVR BKF BUR 17 OZ","1","7.99","Meat","Sale","ITEM"
"2025-05-15 00:00:00","106344","7800005216.0","A&W  12 OZ 12 PK","1","6.5","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","479667","7800008246.0","DR PEPPER 2 LTR","1","2.99","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","124233","7680850106.0","BARILLA ANGEL HAIR 16 OZ","1","1.89","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149764","7367525114.0","CAR PRD  MILD  ROLL SA 16OZ","1","1.99","Meat","Sale","ITEM"
"2025-05-15 00:00:00","479743","7342000024.0","DAISY SOUR CREAM 24 OZ","1","4.99","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","106355","7273072018.0","PF PREMIUM ROCKY ROAD 48 OZ","1","4.99","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","479606","7273022202.0","PRAIRIE FARM 2 % MILK H 64 OZ","1","3.25","Wic Dairy","Sale","ITEM"
"2025-05-15 00:00:00","106363","7273026203.0","PRAIRIE FARMS WHOLE CHOC 64 OZ","1","3.59","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","124234","7273031515.0","PRAIRIE FARM COTTAGE CH 24 OZ","1","4.99","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","479665","7218063473.0","RED BARON CLASSIC PEPPERONI 20.6 OZ","1","3.99","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","106352","7209800250.0","MRS WEISS KLUSKI EGG DUMPL 16 OZ","1","4.39","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124255","7110469153.0","MIKESELLS CHIPS GOOD N HOT 7.5 OZ","1","2.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124300","7080004103.0","JAMESTOWN BRND SLCD BCN 1 LB","1","2.99","Meat","Sale","ITEM"
"2025-05-15 00:00:00","124290","7047000303.0","YOP CHERRY YOG 6 OZ","1","0.99","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","124267","7003867130.0","BST CH REG POTATO CHIPS 8 OZ","1","2.25","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174182","7003864167.0","BST CH CARAMEL SYRUP 22 OZ","1","3.65","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149886","7003862195.0","BC SANDWICH 20 OZ","1","1.89","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124223","7003836655.0","AS WATER SPRING 128 OZ","1","1.49","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149883","7003837280.0","BST CH GR A LARGE EGG 1 DZ","1","3.99","Wic Dairy","Sale","ITEM"
"2025-05-15 00:00:00","106300","7003836655.0","AS WATER SPRING 128 OZ","1","1.49","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124330","7003831147.0","BC HAMBURGER BUNS 8 CT 13 OZ","1","1.69","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174162","7003832220.0","AS APPLE JUICE 64 OZ","1","2.29","Wic Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174117","7003831550.0","BST CH PUMPKIN 15 OZ","1","2.95","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106320","7003831131.0","BC HOT DOG BUNS 8 CT 11 OZ","1","1.69","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174160","5300008437.0","BDN SLC NAT SWISS 5 OZ","1","2.5","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","149856","5300000636.0","BDN AMER IW SINGLES 12 OZ","1","2.5","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","479754","5300006336.0","BDN SLC NAT CO/JACK 6 OZ","1","2.5","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","374562","5300007162.0","BDN SHRD MOZZ 8 OZ","1","2.5","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","174214","5300006886.0","BDN FIN SHRD 4 CHS MEX 8 OZ","1","2.5","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","174207","5209202107.0","HF POULTRY PAN 3 CT","1","4.49","Nonfood","Sale","ITEM"
"2025-05-15 00:00:00","174211","5190080105.0","LOF DELI/SHAVD TURKE 9 OZ","1","3.69","Meat","Sale","ITEM"
"2025-05-15 00:00:00","106393","5200005908.0","GAT ZRO GLCR FRZ 16.9OZ 12L","1","1","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","479712","5020000821.0","SUN D TNGY ORG PNCH 64 OZ","1","2.75","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","479748","5000057198.0","FRSK SHRDDED CHICKN 5.5 OZ","5","4","Nonfood","Sale","ITEM"
"2025-05-15 00:00:00","149869","4980008522.0","RC YELLOW CAKE SQUAR 6 OZ","1","3.49","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","106388","5100002549.0","PREGO PASTA SC TRADITIONAL 24 OZ","1","2.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479672","5100006007.0","CAMP SOUP HR CREAM MUSHROOM 10.5 OZ","1","2.35","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124334","5100006501.0","HUNGRYMAN SALISBURY STEAK 16 OZ","1","3.49","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","479634","5100000551.0","CAMP CHNKY VEGETABLE 18.8 OZ","1","3.25","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","374530","5000022522.0","FRSK PRM FILET TRKY 5.5 OZ","1","0.8","Nonfood","Sale","ITEM"
"2025-05-15 00:00:00","174180","4900007935.0","POWERADE MOUNTAIN BLAST 28 OZ","1","1.89","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","149867","4900000044.0","COKE CLASSIC 20 OZ","1","2.39","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","479719","4850020567.0","TROP PREM W PULP OJ 46 OZ","1","4.89","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","174136","4660003386.0","LMKR PEP PIZZA 3.3 OZ.","1","1.49","Meat","Sale","ITEM"
